"Genes","ProtDesc","logFC","Diff_Abund","negLog10_sca_adjPval","sca.t","sca.P.Value","AveExpr","count","sca.adj.pval","P.Value","adj.P.Val"
"SND1","Staphylococcal nuclease domain-containing protein 1",-0.21,"Non-significant",3.019,-5.82961553866087,0.000142474940896009,21.77,49,0.000957982074183731,0.00180597802453406,0.00693894283842082
"FOXRED2","FAD-dependent oxidoreductase domain-containing protein 2",-0.9,"Up in X3",3.017,-5.8258447892321,0.000143228377411612,16.84,2,0.000961954947950636,6.10395433467842e-05,0.000649588089897342
"OGDH","2-oxoglutarate dehydrogenase, mitochondrial;2-oxoglutarate dehydrogenase, mitochondrial;2-oxoglutarate dehydrogenase-like, mitochondrial",0.39,"Up in X5",3.017,5.82345925045444,0.000143707236104916,19.61,7,0.000962215649089807,0.000197797886857042,0.00140325843756598
"STAM2","Signal transducing adapter molecule 2;Signal transducing adapter molecule 2;Signal transducing adapter molecule 1",-1.25,"Up in X3",3.017,-5.82401909967268,0.000143594701617918,16.18,1,0.000962215649089807,9.1317401623951e-05,0.000851524749415972
"USP24","Ubiquitin carboxyl-terminal hydrolase 24",-0.39,"Up in X3",3.017,-5.82322152010445,0.000143755050497784,16.18,22,0.000962215649089807,0.000503910512169373,0.00272295753470884
"TFPI","Tissue factor pathway inhibitor",-0.55,"Up in X3",3.017,-5.82141729321048,0.000144118487913526,18.48,7,0.000962470759575996,0.000236083613107974,0.00158200083664766
"UBIAD1","UbiA prenyltransferase domain-containing protein 1",-3.16,"Up in X3",3.017,-5.82152637283976,0.000144096487363288,15.87,1,0.000962470759575996,0.000239509990102346,0.00159952664947582
"RPL18A","60S ribosomal protein L18a",-0.51,"Up in X3",3.015,-5.8173630109057,0.000144938762745879,20.82,10,0.000966857563886545,0.000310639650340986,0.00191264808643872
"SDC1","Syndecan-1",-0.44,"Up in X3",3.014,-5.81601355395444,0.000145212896569745,20.46,7,0.000967595393021599,0.000214605541329604,0.00147567081579887
"RABL6","Rab-like protein 6",-0.58,"Up in X3",3.012,-5.81116112656643,0.000146203232887781,17.89,11,0.000973098457814399,0.000317539704616158,0.00194300148108977
"BCAP31","B-cell receptor-associated protein 31",0.38,"Up in X5",3.011,5.80943323374162,0.000146557623768769,21.99,7,0.000974361190831246,0.000198500475281854,0.00140325843756598
"PSMC6","26S proteasome regulatory subunit 10B",-0.28,"Non-significant",3.01,-5.8065748235049,0.000147145904314178,20.64,16,0.000977174316304141,0.000678647308069949,0.00338172644164439
"CSNK1A1","Casein kinase I isoform alpha",-0.43,"Up in X3",3.008,-5.80182719999158,0.000148128591151144,18.3,8,0.00098259739219879,0.000263275412996533,0.00168958852353632
"EBI3","Interleukin-27 subunit beta",1.66,"Up in X5",3.002,5.7918735934303,0.000150211715850196,14.99,1,0.000995299801439651,0.000162824967793931,0.00123745455360974
"POR","NADPH--cytochrome P450 reductase",0.3,"Non-significant",3.002,5.79081368368405,0.000150435377725934,22.82,50,0.000995666812085403,0.000858697263691059,0.00402188957000761
"MBD3","Methyl-CpG-binding domain protein 3",-1.56,"Up in X3",2.998,-5.78412700172035,0.00015185464303374,13.91,2,0.00100393734394485,0.000192713237472112,0.00138384008024573
"NACA","Nascent polypeptide-associated complex subunit alpha, muscle-specific form",-0.49,"Up in X3",2.998,-5.78205359637509,0.00015229763427734,19.79,6,0.00100462107248498,0.000185149090136515,0.00134420511207087
"PABPC1","Polyadenylate-binding protein 1;Polyadenylate-binding protein 1;Polyadenylate-binding protein 1;Polyadenylate-binding protein 1;Polyadenylate-binding protein 4",-0.35,"Non-significant",2.998,-5.7828260918323,0.000152132426120838,20.32,6,0.00100462107248498,0.000115173273851586,0.000997531333485068
"CSTF3","Cleavage stimulation factor subunit 3",-0.26,"Non-significant",2.997,-5.77840368780601,0.000153080815588509,19.36,21,0.00100758158907343,0.000914816287155121,0.00418960369279942
"EXD2","Exonuclease 3'-5' domain-containing protein 2",0.35,"Non-significant",2.997,5.7783748911527,0.000153087011758833,17.74,8,0.00100758158907343,0.000260041631732523,0.00168160255187032
"NDUFV2","NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",0.36,"Non-significant",2.995,5.77538021621004,0.000153732843099498,21.77,8,0.00101070803624415,0.000262856458169759,0.00168873144732949
"LAPTM4A","Lysosomal-associated transmembrane protein 4A",-1.04,"Up in X3",2.993,-5.77009385281647,0.000154880027450029,16.69,1,0.00101599237519049,5.47644303123441e-05,0.000606707440459362
"SMCHD1","Structural maintenance of chromosomes flexible hinge domain-containing protein 1",-0.19,"Non-significant",2.993,-5.77021802779996,0.000154852975633686,18.19,46,0.00101599237519049,0.00256212557061435,0.00902448088010419
"WBP2","WW domain-binding protein 2",-1.95,"Up in X3",2.982,-5.75195046089154,0.000158887488627735,16.2,2,0.0010411265450834,0.000235470945062128,0.00158147739152396
"DDX20","Probable ATP-dependent RNA helicase DDX20",-0.93,"Up in X3",2.981,-5.74857777411781,0.000159644593318641,16.82,6,0.00104493037463097,0.000271889091418286,0.00173171986428633
"COQ5","2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",0.38,"Non-significant",2.979,5.74473371084234,0.000160512223049226,17.47,11,0.0010494484240688,0.000401663026058805,0.00230517955886513
"ENOPH1","Enolase-phosphatase E1",-0.46,"Up in X3",2.977,-5.74030757720665,0.000161517483173159,18.79,8,0.00105421584269629,0.000288316413050241,0.00181100659874552
"SMIM12","Small integral membrane protein 12",-0.94,"Up in X3",2.977,-5.73995552300505,0.000161597730154729,17.01,2,0.00105421584269629,8.64004772717085e-05,0.000822027305948831
"RPS25","40S ribosomal protein S25",-0.36,"Non-significant",2.976,-5.73667136226762,0.000162348377705685,23.23,9,0.001057946421679,0.000332986522689298,0.00200435529476356
"TBL1XR1","F-box-like/WD repeat-containing protein TBL1XR1",-0.49,"Up in X3",2.972,-5.73046478458131,0.000163777196862921,16.87,8,0.00106608324954665,0.000294981160033499,0.00183826097746245
"SRSF11","Serine/arginine-rich splicing factor 11",-0.44,"Up in X3",2.969,-5.72521217948328,0.000164996913090637,20.07,8,0.00107284256566736,0.000292351770142349,0.00182858924305737
"LACTB","Serine beta-lactamase-like protein LACTB, mitochondrial",0.42,"Up in X5",2.969,5.72393848237355,0.000165294142007365,19.42,17,0.00107347859334137,0.000479567797859683,0.00262984491189596
"PWP2","Periodic tryptophan protein 2 homolog",-0.31,"Non-significant",2.969,-5.72323917221786,0.00016545757598907,18.95,18,0.00107347859334137,0.000665657845504108,0.00335208295476409
"SMPDL3B","Acid sphingomyelinase-like phosphodiesterase 3b",1.05,"Up in X5",2.967,5.71911889899927,0.000166424030985756,15.74,2,0.001078566255578,0.000120381319352064,0.00102136792052559
"AP1B1","AP-2 complex subunit beta;AP-1 complex subunit beta-1",-0.21,"Non-significant",2.967,-5.71705576247433,0.000166910229558923,20.38,20,0.00108011130751446,0.00148591636619086,0.00602626374297868
"NCEH1","Neutral cholesterol ester hydrolase 1",0.67,"Up in X5",2.967,5.71651911221509,0.000167036945376145,18.86,14,0.00108011130751446,0.000367610977219165,0.00215774611885255
"NPC2","NPC intracellular cholesterol transporter 2",-0.64,"Up in X3",2.967,-5.7157866399146,0.000167210065520237,20.96,10,0.00108011130751446,0.000339946235694335,0.00203981625429979
"CKMT2","Creatine kinase S-type, mitochondrial",-1.22,"Up in X3",2.966,-5.71493248609204,0.000167412187587627,15.37,1,0.00108023763790184,0.000103566907273916,0.000928493015666301
"ELOA","Elongin-A",-0.82,"Up in X3",2.966,-5.71392532334655,0.000167650852641238,16.95,7,0.00108059923211133,0.00029832423166923,0.00185418537687692
"RPS3A","40S ribosomal protein S3a",-0.4,"Up in X3",2.966,-5.71224044129831,0.000168050929386105,22.1,18,0.00108199929181457,0.00051776935258949,0.00276252593261679
"SEC22B","Vesicle-trafficking protein SEC22b",0.33,"Non-significant",2.965,5.70983913333156,0.000168622888034793,21.27,11,0.00108450177011073,0.000456768545248768,0.00253061749273123
"BOK","Bcl-2-related ovarian killer protein",0.72,"Up in X5",2.964,5.70758785104913,0.000169161004109724,17.58,2,0.00108678139122393,2.49987882673272e-05,0.000390284512342414
"METAP2","Methionine aminopeptidase 2",-0.85,"Up in X3",2.96,-5.69922204918073,0.000171176803953003,16.5,9,0.0010973490238244,0.000330338334926362,0.00199919208488563
"POGZ","Pogo transposable element with ZNF domain",-0.36,"Non-significant",2.96,-5.69977150236874,0.000171043624078842,16.64,10,0.0010973490238244,0.000394013913342613,0.00226787969382124
"ATG9A","Autophagy-related protein 9A",0.3,"Non-significant",2.959,5.69732906737124,0.000171636486586371,18.5,13,0.00109908841408435,0.000588515587300926,0.00303331596695085
"RRP9","U3 small nucleolar RNA-interacting protein 2",-0.33,"Non-significant",2.959,-5.69657636696179,0.000171819635461893,19.72,13,0.00109908841408435,0.000528806582064713,0.00279870174067702
"SPTLC1","Serine palmitoyltransferase 1",-0.43,"Up in X3",2.959,-5.69553154433269,0.000172074210750661,18.68,12,0.0010995281911573,0.00042533729128412,0.00240145109974059
"KARS1","Lysine--tRNA ligase",-0.24,"Non-significant",2.958,-5.69334736858892,0.000172607698154417,20.3,23,0.00110144665252496,0.00117040648525384,0.00505865242749962
"WDR41","WD repeat-containing protein 41",-1.35,"Up in X3",2.958,-5.69277927412207,0.000172746745570925,13.92,2,0.00110144665252496,0.000189579562496393,0.00136964868289518
"PLIN2","Perilipin-2",0.27,"Non-significant",2.958,5.69126904554949,0.000173116973633548,20.52,21,0.00110261908825587,0.000906541718948917,0.00416783787958099
"ERAL1","GTPase Era, mitochondrial",-0.47,"Up in X3",2.957,-5.68782838905093,0.000173963613120343,18.82,11,0.00110326119917799,0.00039361845456754,0.00226787969382124
"KDELR3","ER lumen protein-retaining receptor 3",1.21,"Up in X5",2.957,5.68813500215289,0.00017388798566308,15.14,2,0.00110326119917799,0.000164875836214396,0.00124912973480228
"NRDC","Nardilysin",-0.37,"Non-significant",2.957,-5.68853953660018,0.000173788259274107,17.59,15,0.00110326119917799,0.000529780926549639,0.00279885155570912
"YARS1","Tyrosine--tRNA ligase, cytoplasmic",-0.36,"Non-significant",2.957,-5.68891283629386,0.000173696287184185,19.87,30,0.00110326119917799,0.000679545840648162,0.00338172644164439
"JPT1","Jupiter microtubule associated homolog 1",-1.24,"Up in X3",2.954,-5.68181188846592,0.000175454748660373,19.16,4,0.00111152649659896,0.000271434733272434,0.00173171986428633
"ERG28","Ergosterol biosynthetic protein 28 homolog",0.6,"Up in X5",2.954,5.68071299951897,0.000175728571628203,21.29,3,0.00111207054366212,4.31458569744549e-05,0.000524217732480184
"GPC3","Glypican-3",-0.34,"Non-significant",2.954,-5.67958080480785,0.000176011171831133,22.35,15,0.00111266891423591,0.000572952179348158,0.00296861475061563
"ELAC2","Zinc phosphodiesterase ELAC protein 2",-0.7,"Up in X3",2.953,-5.67783560728119,0.000176447732289954,17.48,12,0.00111423824115225,0.000369955857614892,0.00216735525693793
"SPTLC2","Serine palmitoyltransferase 2",-0.42,"Up in X3",2.95,-5.67142858551993,0.000178060401564451,18.29,13,0.00112322323673439,0.000458090393323433,0.0025331970628923
"NUMA1","Nuclear mitotic apparatus protein 1",-0.79,"Up in X3",2.949,-5.67061541738881,0.000178266203215605,17.38,1,0.00112332388117863,8.29293143024368e-06,0.000204455313636466
"DHODH","Dihydroorotate dehydrogenase (quinone), mitochondrial",0.25,"Non-significant",2.947,5.66612929666659,0.000179406160272162,19.17,18,0.00112866384817041,0.00102307620164366,0.00457216154465675
"KIF5B","Kinesin-1 heavy chain",-0.25,"Non-significant",2.947,-5.6657804555141,0.000179495129479188,19.08,35,0.00112866384817041,0.0013101892739766,0.00549425225664036
"AKR7A2","Aflatoxin B1 aldehyde reductase member 2",0.33,"Non-significant",2.946,5.66200069393574,0.00018046215870753,20.14,12,0.00113353990772023,0.000521414751933681,0.00277190531840815
"VMP1","Vacuole membrane protein 1",-0.7,"Up in X3",2.945,-5.66078368792147,0.00018077470674147,18.12,1,0.00113429898174897,9.66191010363555e-07,5.95515855033453e-05
"AP3B1","AP-3 complex subunit beta-1",-0.25,"Non-significant",2.941,-5.65312740546167,0.000182754293275189,19.09,23,0.00114540569769009,0.00113281957003357,0.00495776138749161
"UQCRQ","Cytochrome b-c1 complex subunit 8",0.65,"Up in X5",2.941,5.65244461413527,0.000182931956112411,20.28,6,0.00114540569769009,0.000274011184781995,0.00173961821926509
"GALNT1","Polypeptide N-acetylgalactosaminyltransferase 1",-0.55,"Up in X3",2.94,-5.64937726493945,0.00018373236394474,18.22,8,0.00114920126581504,0.000332253029724334,0.00200271088148667
"DMAC2L","ATP synthase subunit s, mitochondrial",0.36,"Non-significant",2.935,5.64055224267584,0.000186056158885707,18.62,5,0.00116196931426924,6.53147031749647e-05,0.000679974102948933
"PSMA5","Proteasome subunit alpha type-5",-0.32,"Non-significant",2.935,-5.64013631013527,0.000186166454271969,20.49,11,0.00116196931426924,0.000503733438327697,0.00272295753470884
"PPT1","Palmitoyl-protein thioesterase 1",-0.43,"Up in X3",2.934,-5.63811992693605,0.000186702142679648,18.18,10,0.00116408490857268,0.000403084800311496,0.00230962167101908
"ALDH5A1","Succinate-semialdehyde dehydrogenase, mitochondrial",0.25,"Non-significant",2.933,5.63583559964011,0.000187311006764293,21.39,18,0.00116616101804724,0.00105554478259124,0.00469598381849051
"C7orf50","Uncharacterized protein C7orf50",-0.46,"Up in X3",2.933,-5.63539273505624,0.000187429293250451,19.01,6,0.00116616101804724,0.000216671871805138,0.00148729404346984
"DDX52","Probable ATP-dependent RNA helicase DDX52",-0.49,"Up in X3",2.928,-5.62520892736661,0.000190171474759439,18.79,12,0.00117950169407925,0.000435866770491067,0.00244689153794653
"IK","Protein Red",-0.34,"Non-significant",2.928,-5.62526842521111,0.000190155329867956,18.74,9,0.00117950169407925,0.000385732579403681,0.00224249519762954
"UBAC2","Ubiquitin-associated domain-containing protein 2",-0.57,"Up in X3",2.928,-5.62585241557083,0.000189996940339986,18.24,6,0.00117950169407925,0.000263946094879608,0.00169022623744874
"NAB2","NGFI-A-binding protein 2",-1.06,"Up in X3",2.928,-5.62443186526109,0.0001903824671231,16.33,4,0.00117957388268836,0.000272234698036541,0.00173205667557227
"CFAP20","Cilia- and flagella-associated protein 20",-0.43,"Up in X3",2.926,-5.61948661477887,0.000191731106903051,18.4,5,0.00118668719617715,0.000122605403625205,0.00103488755099905
"RALY","RNA-binding protein Raly",-0.23,"Non-significant",2.923,-5.61448320146534,0.000193106006169612,22.48,16,0.00119270171033987,0.0011212356101085,0.00491433415186075
"SMU1","WD40 repeat-containing protein SMU1",-0.37,"Non-significant",2.923,-5.61483447908021,0.000193009134675067,19.59,15,0.00119270171033987,0.000574433761773318,0.00297368728645032
"HSD17B7","3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7",0.54,"Up in X5",2.923,5.61241274403809,0.000193678031056776,19.12,5,0.00119498739287064,0.000190760956583312,0.0013731539903935
"BCKDHA","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",0.51,"Up in X5",2.92,5.6072952824088,0.000195099665078859,19.33,9,0.00120250491486626,0.000380078063706382,0.00221568660389228
"PPIH","Peptidyl-prolyl cis-trans isomerase H",-0.46,"Up in X3",2.919,-5.60555383280301,0.000195585980809726,18.17,5,0.00120424791722284,0.000146557093276126,0.00115868160573631
"RPLP2","60S acidic ribosomal protein P2",-0.24,"Non-significant",2.919,-5.60381722927995,0.000196072233576893,22.54,10,0.00120598690860133,0.000546125976373824,0.00286220319061463
"PSMC4","26S proteasome regulatory subunit 6B",-0.2,"Non-significant",2.918,-5.60277593802216,0.000196364416860911,21.39,22,0.00120652985936242,0.00191364834992877,0.00726768760367683
"PEX13","Peroxisomal membrane protein PEX13",-0.51,"Up in X3",2.918,-5.60114957853689,0.000196821699914432,17.25,6,0.0012068331589572,0.000251083041791431,0.00164796286643091
"SEC62","Translocation protein SEC62",0.45,"Up in X5",2.918,5.6012923983896,0.000196781497750497,18.59,6,0.0012068331589572,0.00022456185791908,0.00151855144377965
"PCYOX1","Prenylcysteine oxidase 1",0.26,"Non-significant",2.918,5.59998481860822,0.000197149894461272,22.01,20,0.00120759412580471,0.00108538193479731,0.0047962695356204
"GALNS","N-acetylgalactosamine-6-sulfatase",0.61,"Up in X5",2.917,5.59799104834015,0.000197713037475418,17.42,7,0.00120979115071567,0.000329975081194903,0.00199919208488563
"CFI","Complement factor I",-0.43,"Up in X3",2.917,-5.59661654517376,0.000198102268596621,17.93,8,0.00121092058190724,0.000346598717954631,0.00207121630389432
"THOC5","THO complex subunit 5 homolog",-0.48,"Up in X3",2.916,-5.59444689020979,0.000198718337818212,17.47,8,0.00121343282236363,0.000352177324524646,0.00209220203736177
"ATP5F1A","ATP synthase subunit alpha, mitochondrial",0.29,"Non-significant",2.915,5.59163501291562,0.000199519812607851,24.54,36,0.001216543958279,0.00104982398962676,0.00467404706292063
"MBOAT7","Lysophospholipid acyltransferase 7",0.34,"Non-significant",2.915,5.59121775918183,0.000199639037263632,19.91,8,0.001216543958279,0.000332374866591163,0.00200271088148667
"ETFB","Electron transfer flavoprotein subunit beta",0.24,"Non-significant",2.907,5.57757913073744,0.000203578309012989,23.38,22,0.00123855287069173,0.00130269774881082,0.00547447626400114
"PRNP","Major prion protein",0.94,"Up in X5",2.907,5.57726703862761,0.000203669417472208,17.95,5,0.00123855287069173,0.000314506807070094,0.00193243694437564
"NAA25","N-alpha-acetyltransferase 25, NatB auxiliary subunit",-0.76,"Up in X3",2.905,-5.57304877685866,0.000204905129662035,16.99,9,0.00124478814395304,0.000390535768794403,0.00226105689232532
"COX15","Cytochrome c oxidase assembly protein COX15 homolog",-0.86,"Up in X3",2.905,-5.57117829957785,0.000205455635079647,16.46,3,0.00124557478767036,0.000171628960137516,0.00128547918624517
"NCBP1","Nuclear cap-binding protein subunit 1",-0.24,"Non-significant",2.905,-5.57129841907788,0.000205420234934394,18.84,13,0.00124557478767036,0.000858120564869744,0.00402188957000761
"PFAS","Phosphoribosylformylglycinamidine synthase",-0.48,"Up in X3",2.905,-5.56970254010633,0.000205891085143405,18.65,28,0.00124577567078424,0.000571731058589532,0.00296488402600724
